stem,lift,high_score_count,low_score_count,rate_in_high,rate_in_low,original_words
kcbd,9999.0,30,0,0.008214676889375685,0.0,kcbd
heat-sensit,9999.0,30,0,0.008214676889375685,0.0,heat-sensitive
polyamin,9999.0,30,0,0.008214676889375685,0.0,"polyamine, polyamines"
eu-twix,9999.0,30,0,0.008214676889375685,0.0,eu-twix
local-level,9999.0,30,0,0.008214676889375685,0.0,local-level
greaseproof,9999.0,30,0,0.008214676889375685,0.0,greaseproof
hydantoin,9999.0,30,0,0.008214676889375685,0.0,hydantoin
oxometal,9999.0,30,0,0.008214676889375685,0.0,oxometallic
astrakhan,9999.0,30,0,0.008214676889375685,0.0,astrakhan
addamo,9999.0,30,0,0.008214676889375685,0.0,addamo
pre-elect,9999.0,30,0,0.008214676889375685,0.0,pre-election
polychrom,9999.0,30,0,0.008214676889375685,0.0,"polychrome, polychromic"
seveso-iii,9999.0,30,0,0.008214676889375685,0.0,seveso-iii
chlorosulphur,9999.0,30,0,0.008214676889375685,0.0,chlorosulphuric
oxbow,9999.0,30,0,0.008214676889375685,0.0,"oxbow, oxbows"
grindston,9999.0,30,0,0.008214676889375685,0.0,grindstones
re-cultiv,9999.0,30,0,0.008214676889375685,0.0,re-cultivation
ordenamento,9999.0,30,0,0.008214676889375685,0.0,ordenamento
pirl,9999.0,30,0,0.008214676889375685,0.0,pirls
picket,9999.0,30,0,0.008214676889375685,0.0,pickets
carboxyimide-funct,9999.0,30,0,0.008214676889375685,0.0,carboxyimide-function
lxxiii,9999.0,30,0,0.008214676889375685,0.0,lxxiii
energy-strategy,9999.0,30,0,0.008214676889375685,0.0,energy-strategy
plier,9999.0,30,0,0.008214676889375685,0.0,"plier, pliers"
aichi,9999.0,30,0,0.008214676889375685,0.0,aichi
origjin,9999.0,30,0,0.008214676889375685,0.0,origjine
electrotherm,9999.0,30,0,0.008214676889375685,0.0,"electrothermal, electrothermic"
opacifi,9999.0,30,0,0.008214676889375685,0.0,"opacified, opacifier, opacifiers"
oreochromi,9999.0,30,0,0.008214676889375685,0.0,"oreochromi, oreochromis"
rijkswaterstaat,9999.0,29,0,0.007940854326396496,0.0,rijkswaterstaat
inak,9999.0,29,0,0.007940854326396496,0.0,inak
vinnova,9999.0,29,0,0.007940854326396496,0.0,vinnova
lxxxi,9999.0,29,0,0.007940854326396496,0.0,lxxxi
mcneill,9999.0,29,0,0.007940854326396496,0.0,mcneill
sub-top,9999.0,29,0,0.007940854326396496,0.0,sub-topics
lxxxiii,9999.0,29,0,0.007940854326396496,0.0,lxxxiii
aplinko,9999.0,29,0,0.007940854326396496,0.0,aplinkos
flood_risk,9999.0,29,0,0.007940854326396496,0.0,flood_risk
nama_10_a10_,9999.0,29,0,0.007940854326396496,0.0,nama_10_a10_e
poesen,9999.0,29,0,0.007940854326396496,0.0,poesen
lxvi,9999.0,29,0,0.007940854326396496,0.0,lxvi
lxv,9999.0,29,0,0.007940854326396496,0.0,lxv
biorefineri,9999.0,29,0,0.007940854326396496,0.0,biorefineries
lxxxv,9999.0,29,0,0.007940854326396496,0.0,lxxxv
ferrugin,9999.0,29,0,0.007940854326396496,0.0,ferruginous
alewel,9999.0,29,0,0.007940854326396496,0.0,alewell
ruimt,9999.0,29,0,0.007940854326396496,0.0,ruimte
aei_pr_gnb,9999.0,29,0,0.007940854326396496,0.0,aei_pr_gnb
a3c92123-1013-47ff-b832-16e1caaafc9a,9999.0,29,0,0.007940854326396496,0.0,a3c92123-1013-47ff-b832-16e1caaafc9a
oxic,9999.0,29,0,0.007940854326396496,0.0,oxic
solitary,9999.0,29,0,0.007940854326396496,0.0,solitary
lxxix,9999.0,29,0,0.007940854326396496,0.0,lxxix
għawdex,9999.0,29,0,0.007940854326396496,0.0,għawdex
openbaar,9999.0,29,0,0.007940854326396496,0.0,openbaar
emission-reduct,9999.0,29,0,0.007940854326396496,0.0,emission-reduction
sillimanit,9999.0,29,0,0.007940854326396496,0.0,sillimanite
env_air_gg,9999.0,29,0,0.007940854326396496,0.0,env_air_gge
state-of-wat,9999.0,29,0,0.007940854326396496,0.0,state-of-water
meusburg,9999.0,29,0,0.007940854326396496,0.0,meusburger
waste-sort,9999.0,29,0,0.007940854326396496,0.0,waste-sorting
aiškiai,9999.0,29,0,0.007940854326396496,0.0,aiškiai
sawmil,9999.0,29,0,0.007940854326396496,0.0,"sawmill, sawmillers, sawmilling, sawmills"
ppo,9999.0,29,0,0.007940854326396496,0.0,"ppo, ppos"
rhenium,9999.0,29,0,0.007940854326396496,0.0,rhenium
rewett,9999.0,29,0,0.007940854326396496,0.0,"rewetted, rewetting"
hairnet,9999.0,29,0,0.007940854326396496,0.0,hairnets
prespa,9999.0,29,0,0.007940854326396496,0.0,prespa
anthropogenically,9999.0,29,0,0.007940854326396496,0.0,anthropogenically
gnb,9999.0,29,0,0.007940854326396496,0.0,gnb
turbopropel,9999.0,29,0,0.007940854326396496,0.0,"turbopropeller, turbopropellers"
agriculture-nature-wat,9999.0,29,0,0.007940854326396496,0.0,agriculture-nature-water
re-delin,9999.0,29,0,0.007940854326396496,0.0,"re-delineation, re-delineations"
lxxvii,9999.0,29,0,0.007940854326396496,0.0,lxxvii
land-degradation-neutr,9999.0,29,0,0.007940854326396496,0.0,land-degradation-neutral
aarhus-convent,9999.0,29,0,0.007940854326396496,0.0,aarhus-convention
ecaussin,9999.0,29,0,0.007940854326396496,0.0,ecaussine
semi-chem,9999.0,29,0,0.007940854326396496,0.0,semi-chemical
lxxi,9999.0,29,0,0.007940854326396496,0.0,lxxi
iberdrola,9999.0,29,0,0.007940854326396496,0.0,iberdrola
pre-demolit,9999.0,29,0,0.007940854326396496,0.0,pre-demolition
eucra,9999.0,29,0,0.007940854326396496,0.0,eucra
antiperspir,9999.0,29,0,0.007940854326396496,0.0,antiperspirants
captafol,9999.0,29,0,0.007940854326396496,0.0,captafol
espon,9999.0,29,0,0.007940854326396496,0.0,espon
prezentului,9999.0,29,0,0.007940854326396496,0.0,prezentului
rspb,9999.0,29,0,0.007940854326396496,0.0,rspb
holster,9999.0,29,0,0.007940854326396496,0.0,holsters
article-17-national-summary-dashboard,9999.0,29,0,0.007940854326396496,0.0,article-17-national-summary-dashboards
b4fe,9999.0,29,0,0.007940854326396496,0.0,b4fe
environmentalprosecutor,9999.0,29,0,0.007940854326396496,0.0,environmentalprosecutors
itrat,9999.0,29,0,0.007940854326396496,0.0,"itrate, itrates"
femicid,9999.0,29,0,0.007940854326396496,0.0,"femicide, femicides"
alkylat,9999.0,28,0,0.007667031763417305,0.0,alkylated
andalusit,9999.0,28,0,0.007667031763417305,0.0,andalusite
ex-chapt,9999.0,28,0,0.007667031763417305,0.0,ex-chapters
planbureau,9999.0,28,0,0.007667031763417305,0.0,planbureau
actions-track,9999.0,28,0,0.007667031763417305,0.0,actions-tracker
searching-for-pat,9999.0,28,0,0.007667031763417305,0.0,searching-for-patents
sapelli,9999.0,28,0,0.007667031763417305,0.0,sapelli
benzothiazol,9999.0,28,0,0.007667031763417305,0.0,"benzothiazol, benzothiazole"
cxxix,9999.0,28,0,0.007667031763417305,0.0,cxxix
hgyj-gyin,9999.0,28,0,0.007667031763417305,0.0,hgyj-gyin
wet-salt,9999.0,28,0,0.007667031763417305,0.0,wet-salted
unea,9999.0,28,0,0.007667031763417305,0.0,unea
ferrophosphoru,9999.0,28,0,0.007667031763417305,0.0,ferrophosphorus
urbanagendaforth,9999.0,28,0,0.007667031763417305,0.0,urbanagendaforthe
nec_revis,9999.0,28,0,0.007667031763417305,0.0,nec_revised
peat-form,9999.0,28,0,0.007667031763417305,0.0,peat-forming
b-l,9999.0,28,0,0.007667031763417305,0.0,b-l
ef_m_farmang,9999.0,28,0,0.007667031763417305,0.0,ef_m_farmang
eudr,9999.0,28,0,0.007667031763417305,0.0,eudr
pressure-reduc,9999.0,28,0,0.007667031763417305,0.0,pressure-reducing
eu-et,9999.0,28,0,0.007667031763417305,0.0,eu-ets
bcad,9999.0,28,0,0.007667031763417305,0.0,bcad
in-channel,9999.0,28,0,0.007667031763417305,0.0,in-channel
carbon-fre,9999.0,28,0,0.007667031763417305,0.0,carbon-free
environmental-relat,9999.0,28,0,0.007667031763417305,0.0,environmental-related
ictaluru,9999.0,28,0,0.007667031763417305,0.0,ictalurus
news-your-voic,9999.0,28,0,0.007667031763417305,0.0,news-your-voice
lxxxix,9999.0,28,0,0.007667031763417305,0.0,lxxxix
sphagnum,9999.0,28,0,0.007667031763417305,0.0,sphagnum
blume,9999.0,28,0,0.007667031763417305,0.0,blume
laminatin,9999.0,28,0,0.007667031763417305,0.0,laminatin
fhr,9999.0,28,0,0.007667031763417305,0.0,fhr
environmental-implementation-review,9999.0,28,0,0.007667031763417305,0.0,environmental-implementation-review
ubam,9999.0,28,0,0.007667031763417305,0.0,ubam
artificialis,9999.0,28,0,0.007667031763417305,0.0,"artificialisation, artificialised"
feed-in-tariff,9999.0,28,0,0.007667031763417305,0.0,"feed-in-tariff, feed-in-tariffs"
diesel-electr,9999.0,28,0,0.007667031763417305,0.0,diesel-electric
bifurcat,9999.0,28,0,0.007667031763417305,0.0,bifurcated
spelter,9999.0,28,0,0.007667031763417305,0.0,spelter
ogc,9999.0,28,0,0.007667031763417305,0.0,ogc
zeylanicum,9999.0,28,0,0.007667031763417305,0.0,zeylanicum
systemiq,9999.0,28,0,0.007667031763417305,0.0,systemiq
h-transport,9999.0,28,0,0.007667031763417305,0.0,h-transportation
pumic,9999.0,28,0,0.007667031763417305,0.0,"pumice, pumicing"
hoopwood,9999.0,28,0,0.007667031763417305,0.0,hoopwood
homophob,9999.0,28,0,0.007667031763417305,0.0,homophobic
channa,9999.0,28,0,0.007667031763417305,0.0,channa
harm-to-human-health-from-air-pollut,9999.0,28,0,0.007667031763417305,0.0,harm-to-human-health-from-air-pollution
washbasin,9999.0,28,0,0.007667031763417305,0.0,"washbasin, washbasins"
pre-renov,9999.0,28,0,0.007667031763417305,0.0,pre-renovation
decalcomania,9999.0,28,0,0.007667031763417305,0.0,decalcomanias
protection-sensit,9999.0,28,0,0.007667031763417305,0.0,protection-sensitive
cinnamomum,9999.0,28,0,0.007667031763417305,0.0,cinnamomum
dietician,9999.0,28,0,0.007667031763417305,0.0,dieticians
ejtn,9999.0,28,0,0.007667031763417305,0.0,"ejtn, ejtns"
ryco,9999.0,28,0,0.007667031763417305,0.0,ryco
paraformaldehyd,9999.0,28,0,0.007667031763417305,0.0,paraformaldehyde
prostredia,9999.0,28,0,0.007667031763417305,0.0,prostredia
peer-2-peer_en,9999.0,28,0,0.007667031763417305,0.0,peer-2-peer_en
phosgen,9999.0,28,0,0.007667031763417305,0.0,phosgene
remembr,9999.0,28,0,0.007667031763417305,0.0,"remembrance, remembrement"
org_cropar,9999.0,28,0,0.007667031763417305,0.0,org_cropar
lxxxii,9999.0,28,0,0.007667031763417305,0.0,lxxxii
related-jrc-act,9999.0,28,0,0.007667031763417305,0.0,related-jrc-activities
who-recommend,9999.0,28,0,0.007667031763417305,0.0,who-recommended
lengvatinė,9999.0,28,0,0.007667031763417305,0.0,lengvatinės
eurostat-shar,9999.0,28,0,0.007667031763417305,0.0,eurostat-shares
env_waspac,9999.0,28,0,0.007667031763417305,0.0,env_waspac
engob,9999.0,28,0,0.007667031763417305,0.0,engobes
chipwood,9999.0,28,0,0.007667031763417305,0.0,chipwood
swd-energy-union-key-indicators_en,9999.0,28,0,0.007667031763417305,0.0,swd-energy-union-key-indicators_en
dnoc,9999.0,28,0,0.007667031763417305,0.0,dnoc
lxxxviii,9999.0,28,0,0.007667031763417305,0.0,lxxxviii
diaminotoluen,9999.0,28,0,0.007667031763417305,0.0,"diaminotoluene, diaminotoluenes"
min-max,9999.0,28,0,0.007667031763417305,0.0,min-max
natura-2000-baromet,9999.0,28,0,0.007667031763417305,0.0,natura-2000-barometer
lxxxiv,9999.0,28,0,0.007667031763417305,0.0,lxxxiv
kyanit,9999.0,28,0,0.007667031763417305,0.0,kyanite
seafloor,9999.0,28,0,0.007667031763417305,0.0,"seafloor, seafloors"
lxxxvii,9999.0,28,0,0.007667031763417305,0.0,lxxxvii
jrc-setis-report,9999.0,28,0,0.007667031763417305,0.0,jrc-setis-reports
nature-restoration-law_en,9999.0,27,0,0.007393209200438116,0.0,nature-restoration-law_en
rheostat,9999.0,27,0,0.007393209200438116,0.0,rheostats
climate-action-progress-report-2023-2023-10-24_en,9999.0,27,0,0.007393209200438116,0.0,climate-action-progress-report-2023-2023-10-24_en
xciii,9999.0,27,0,0.007393209200438116,0.0,xciii
smallwar,9999.0,27,0,0.007393209200438116,0.0,"smallware, smallwares"
laikotarpio,9999.0,27,0,0.007393209200438116,0.0,laikotarpio
poutass,9999.0,27,0,0.007393209200438116,0.0,poutassou
haubrock,9999.0,27,0,0.007393209200438116,0.0,haubrock
green-budgeting-eu_en,9999.0,27,0,0.007393209200438116,0.0,green-budgeting-eu_en
fit-55-delivering-proposals_en,9999.0,27,0,0.007393209200438116,0.0,fit-55-delivering-proposals_en
env_epi,9999.0,27,0,0.007393209200438116,0.0,env_epi
env_ac_epea,9999.0,27,0,0.007393209200438116,0.0,env_ac_epea
xci,9999.0,27,0,0.007393209200438116,0.0,xci
delivering-european-green-d,9999.0,27,0,0.007393209200438116,0.0,delivering-european-green-deal
ef_mp_train,9999.0,27,0,0.007393209200438116,0.0,ef_mp_training
climate-relev,9999.0,27,0,0.007393209200438116,0.0,climate-relevant
second-largest,9999.0,27,0,0.007393209200438116,0.0,second-largest
p-chlorophenyl,9999.0,27,0,0.007393209200438116,0.0,p-chlorophenyl
cf5e54c1-be99-4426-bcad,9999.0,27,0,0.007393209200438116,0.0,cf5e54c1-be99-4426-bcad
pāreja,9999.0,27,0,0.007393209200438116,0.0,pārejas
financing-water-supply-sanitation-and-flood-protection_6893cdac-en,9999.0,27,0,0.007393209200438116,0.0,financing-water-supply-sanitation-and-flood-protection_6893cdac-en
lucht,9999.0,27,0,0.007393209200438116,0.0,lucht
steatit,9999.0,27,0,0.007393209200438116,0.0,steatite
overview-vision-agriculture-food,9999.0,27,0,0.007393209200438116,0.0,overview-vision-agriculture-food
eubds2030-dashboard,9999.0,27,0,0.007393209200438116,0.0,eubds2030-dashboard
padlock,9999.0,27,0,0.007393209200438116,0.0,"padlock, padlocks"
fluorosil,9999.0,27,0,0.007393209200438116,0.0,"fluorosilicate, fluorosilicates"
dbd6-11ec,9999.0,27,0,0.007393209200438116,0.0,dbd6-11ec
planned-finances-detailed-categoris,9999.0,27,0,0.007393209200438116,0.0,planned-finances-detailed-categorisation
biogas,9999.0,27,0,0.007393209200438116,0.0,biogases
eu-air-quality-standards_en,9999.0,27,0,0.007393209200438116,0.0,eu-air-quality-standards_en
document-library-catalogu,9999.0,27,0,0.007393209200438116,0.0,document-library-catalogue
vision-agriculture-and-food_en,9999.0,27,0,0.007393209200438116,0.0,vision-agriculture-and-food_en
waste-to-energy,9999.0,27,0,0.007393209200438116,0.0,waste-to-energy
f4cd7465-a95d-11eb,9999.0,27,0,0.007393209200438116,0.0,f4cd7465-a95d-11eb
industrial-emissions-ind,9999.0,27,0,0.007393209200438116,0.0,industrial-emissions-indicator
a4abce8c-8425-455f-b7e6-0ead917bde6b,9999.0,27,0,0.007393209200438116,0.0,a4abce8c-8425-455f-b7e6-0ead917bde6b
szerint,9999.0,27,0,0.007393209200438116,0.0,szerint
prechodnými,9999.0,27,0,0.007393209200438116,0.0,prechodnými
camelid,9999.0,27,0,0.007393209200438116,0.0,camelids
travelling-bag,9999.0,27,0,0.007393209200438116,0.0,travelling-bags
ccb7d505d6d9_en,9999.0,27,0,0.007393209200438116,0.0,ccb7d505d6d9_en
mcguinn,9999.0,27,0,0.007393209200438116,0.0,mcguinn
turbelin,9999.0,27,0,0.007393209200438116,0.0,turbelin
arkshel,9999.0,27,0,0.007393209200438116,0.0,arkshells
demo_gind,9999.0,27,0,0.007393209200438116,0.0,demo_gind
env_ac_cur,9999.0,27,0,0.007393209200438116,0.0,env_ac_cur
laminaria,9999.0,27,0,0.007393209200438116,0.0,laminaria
ethylenediamin,9999.0,27,0,0.007393209200438116,0.0,ethylenediamine
b91d-11eb-8aca,9999.0,27,0,0.007393209200438116,0.0,b91d-11eb-8aca
proposal-directive-soil-monitoring-and-resilience_en,9999.0,27,0,0.007393209200438116,0.0,proposal-directive-soil-monitoring-and-resilience_en
benzaldehyd,9999.0,27,0,0.007393209200438116,0.0,benzaldehyde
about_data,9999.0,27,0,0.007393209200438116,0.0,about_data
geo-inform,9999.0,27,0,0.007393209200438116,0.0,geo-information
national-air-pollution-control-programmes-and-projections_en,9999.0,27,0,0.007393209200438116,0.0,national-air-pollution-control-programmes-and-projections_en
xciv,9999.0,27,0,0.007393209200438116,0.0,xciv
cantarelli,9999.0,27,0,0.007393209200438116,0.0,cantarelli
swale,9999.0,27,0,0.007393209200438116,0.0,"swale, swales"
bfe4-11e8-99e,9999.0,27,0,0.007393209200438116,0.0,bfe4-11e8-99ee
nreap,9999.0,27,0,0.007393209200438116,0.0,"nreap, nreaps"
xcix,9999.0,27,0,0.007393209200438116,0.0,xcix
neobiota,9999.0,27,0,0.007393209200438116,0.0,neobiota
ied-bas,9999.0,27,0,0.007393209200438116,0.0,ied-based
nspire,9999.0,27,0,0.007393209200438116,0.0,nspire
lenienc,9999.0,27,0,0.007393209200438116,0.0,leniencies
db2025-statement-of,9999.0,27,0,0.007393209200438116,0.0,db2025-statement-of
jib,9999.0,27,0,0.007393209200438116,0.0,"jib, jibs"
grime,9999.0,27,0,0.007393209200438116,0.0,grime
bioeconom,9999.0,27,0,0.007393209200438116,0.0,"bioeconom, bioeconomic, bioeconomics"
dgi,9999.0,27,0,0.007393209200438116,0.0,"dgi, dgis"
res-,9999.0,27,0,0.007393209200438116,0.0,res-e
reducing-emissions-air-pollutants_en,9999.0,27,0,0.007393209200438116,0.0,reducing-emissions-air-pollutants_en
bio-methan,9999.0,27,0,0.007393209200438116,0.0,bio-methane
fight-against-environmental-crime-at-a-strategic-level-through-the-strengthening-of-envicrimenet-network-of-experts-in-environmental-criminal-investig,9999.0,27,0,0.007393209200438116,0.0,fight-against-environmental-crime-at-a-strategic-level-through-the-strengthening-of-envicrimenet-network-of-experts-in-environmental-criminal-investigations
forest-relat,9999.0,27,0,0.007393209200438116,0.0,forest-related
prehodnimi,9999.0,27,0,0.007393209200438116,0.0,prehodnimi
pangasiu,9999.0,27,0,0.007393209200438116,0.0,pangasius
corticosteroid,9999.0,27,0,0.007393209200438116,0.0,"corticosteroid, corticosteroidal, corticosteroids"
clean-air-outlook_en,9999.0,27,0,0.007393209200438116,0.0,clean-air-outlook_en
revenue-administration-and-public-financial-manag,9999.0,27,0,0.007393209200438116,0.0,revenue-administration-and-public-financial-management
gbf-align,9999.0,27,0,0.007393209200438116,0.0,gbf-aligned
renewable-energy,9999.0,27,0,0.007393209200438116,0.0,renewable-energy
summary-policymakers-invasive-alien-species-assess,9999.0,27,0,0.007393209200438116,0.0,summary-policymakers-invasive-alien-species-assessment
vatten,9999.0,27,0,0.007393209200438116,0.0,vatten
national-air-pollutant-emissions-data-view,9999.0,27,0,0.007393209200438116,0.0,national-air-pollutant-emissions-data-viewer
bandoli,9999.0,27,0,0.007393209200438116,0.0,bandoliers
water-jet,9999.0,27,0,0.007393209200438116,0.0,water-jet
waste-early-warning-report_en,9999.0,27,0,0.007393209200438116,0.0,waste-early-warning-report_en
nutrient-sensit,9999.0,27,0,0.007393209200438116,0.0,nutrient-sensitive
nvz,9999.0,27,0,0.007393209200438116,0.0,"nvz, nvzs"
lacton,9999.0,27,0,0.007393209200438116,0.0,"lactone, lactones"
iroko,9999.0,27,0,0.007393209200438116,0.0,iroko
tripolit,9999.0,27,0,0.007393209200438116,0.0,tripolite
cuthbert,9999.0,27,0,0.007393209200438116,0.0,cuthbert
przejściowymi,9999.0,27,0,0.007393209200438116,0.0,przejściowymi
cop-15-dec-04-en,9999.0,27,0,0.007393209200438116,0.0,cop-15-dec-04-en
v-ribb,9999.0,27,0,0.007393209200438116,0.0,v-ribbed
env_ac_rp,9999.0,27,0,0.007393209200438116,0.0,env_ac_rp
fastest-warm,9999.0,27,0,0.007393209200438116,0.0,fastest-warming
eper,9999.0,27,0,0.007393209200438116,0.0,eper
bccb-4f22-89ca,9999.0,27,0,0.007393209200438116,0.0,bccb-4f22-89ca
nojalla,9999.0,27,0,0.007393209200438116,0.0,nojalla
d-electricity,9999.0,27,0,0.007393209200438116,0.0,d-electricity
witherit,9999.0,27,0,0.007393209200438116,0.0,witherite
přechodných,9999.0,27,0,0.007393209200438116,0.0,přechodných
tranzitorii,9999.0,27,0,0.007393209200438116,0.0,tranzitorii
cmur,9999.0,27,0,0.007393209200438116,0.0,cmur
camelida,9999.0,27,0,0.007393209200438116,0.0,camelidae
e9b8-11ef,9999.0,27,0,0.007393209200438116,0.0,e9b8-11ef
agro-ecology,9999.0,27,0,0.007393209200438116,0.0,agro-ecology
organo-sulphur,9999.0,27,0,0.007393209200438116,0.0,organo-sulphur
dentifric,9999.0,27,0,0.007393209200438116,0.0,dentifrices
c6b6a31d-8359-11ee-99ba,9999.0,27,0,0.007393209200438116,0.0,c6b6a31d-8359-11ee-99ba
claria,9999.0,27,0,0.007393209200438116,0.0,clarias
v-belt,9999.0,27,0,0.007393209200438116,0.0,"v-belt, v-belts"
env_wasgen,9999.0,27,0,0.007393209200438116,0.0,env_wasgen
public-administration-and-governance-coordin,9999.0,27,0,0.007393209200438116,0.0,public-administration-and-governance-coordination
clofenotan,9999.0,27,0,0.007393209200438116,0.0,clofenotane
landelijk,9999.0,27,0,0.007393209200438116,0.0,"landelijk, landelijke"
estimating-investment-needs-and-financing-capacities-water-related-investment-eu-member-states-2020-05-28_en,9999.0,27,0,0.007393209200438116,0.0,estimating-investment-needs-and-financing-capacities-water-related-investment-eu-member-states-2020-05-28_en
xcvi,9999.0,27,0,0.007393209200438116,0.0,xcvi
daptat,9999.0,27,0,0.007393209200438116,0.0,daptation
rhopilema,9999.0,27,0,0.007393209200438116,0.0,rhopilema
rena,9999.0,27,0,0.007393209200438116,0.0,rena
satec,9999.0,27,0,0.007393209200438116,0.0,satec
financing-natura-2000_en,9999.0,27,0,0.007393209200438116,0.0,financing-natura-2000_en
reducing-emissions-air-pollut,9999.0,27,0,0.007393209200438116,0.0,reducing-emissions-air-pollutants
deback,9999.0,27,0,0.007393209200438116,0.0,debacked
national-fiscal-frameworks-eu-member-st,9999.0,27,0,0.007393209200438116,0.0,national-fiscal-frameworks-eu-member-states
clasp,9999.0,26,0,0.007119386637458927,0.0,"clasp, clasps"
pôvodu,9999.0,26,0,0.007119386637458927,0.0,pôvodu
d97f-496d-8769-50365780acd,9999.0,26,0,0.007119386637458927,0.0,d97f-496d-8769-50365780acde
eionet_rep_etcacm_2018_10_healthimplicationsnois,9999.0,26,0,0.007119386637458927,0.0,eionet_rep_etcacm_2018_10_healthimplicationsnoise
triac,9999.0,26,0,0.007119386637458927,0.0,triacs
unexpand,9999.0,26,0,0.007119386637458927,0.0,unexpanded
ethchlorvynol,9999.0,26,0,0.007119386637458927,0.0,ethchlorvynol
