stem,source,precision,recall,lift,original_words
bellow,discovered,,,4.0529833349866085,"bellow, bellows"
balaton,discovered,,,4.0529833349866085,balaton
psr,discovered,,,4.0529833349866085,"psr, psrs"
prosthet,discovered,,,4.0529833349866085,"prosthetic, prosthetics"
sodium,discovered,,,4.0519286945143245,sodium
retrospectively,discovered,,,4.051521219786397,retrospectively
calcium,discovered,,,4.050321276966913,calcium
ouncil,discovered,,,4.049967722386172,"ouncil, ouncils"
pierr,discovered,,,4.049967722386172,"pierre, pierres"
republika,discovered,,,4.047970368585883,"republika, republikas"
polymer,discovered,,,4.046550028105678,"polymere, polymeric, polymerization"
tsg,discovered,,,4.046550028105678,"tsg, tsgs"
jelzé,discovered,,,4.042644091785112,jelzés
affect,discovered,,,4.039875094675228,"affect, affectant, affectation, affecte, affected, affectent, affecter, affecting, affection, affections, affective, affects"
syring,discovered,,,4.03813724218446,"syringe, syringes"
ninetieth,discovered,,,4.038137242184459,ninetieth
hanger,discovered,,,4.038137242184459,"hanger, hangers"
verordnung,discovered,,,4.038137242184459,"verordnung, verordnungs"
verbraucherschutz,discovered,,,4.038137242184459,verbraucherschutz
taiwan,discovered,,,4.0363215329928295,taiwan
filler,discovered,,,4.03472665329748,"filler, fillers"
whether,discovered,,,4.03321268457204,whether
flight,discovered,,,4.03271611521852,"flight, flights"
oliv,discovered,,,4.0323574655973635,"olival, olive, oliver, olives, oliving"
six,discovered,,,4.031346652651639,six
forfeit,discovered,,,4.029281678056862,"forfeit, forfeited, forfeiting, forfeits"
complet,discovered,,,4.028162899304104,"complet, completate, complete, completed, completeness, completes, completing, completion, completions, complets"
marco,discovered,,,4.026665261382799,"marco, marcos"
pedal,discovered,,,4.026665261382799,"pedal, pedalling, pedals"
cantal,discovered,,,4.026665261382799,cantal
whalebon,discovered,,,4.026665261382799,whalebone
firewood,discovered,,,4.026665261382799,firewood
główny,discovered,,,4.026665261382799,główny
eu-morocco,discovered,,,4.026665261382799,eu-morocco
hexa,discovered,,,4.021854430724038,hexa
staten,discovered,,,4.021854430724038,"staten, statens"
found,discovered,,,4.0218119083156445,"found, founded, founding, founds"
contact,discovered,,,4.018342451781594,"contact, contactable, contacte, contacted, contacteer, contacting, contacts"
immers,discovered,,,4.018286848437766,"immerse, immersed, immerses, immersing, immersion, immersive"
standstil,discovered,,,4.012557825532109,"standstill, standstills"
tomato,discovered,,,4.010094622447068,"tomato, tomatoe, tomatoes"
español,discovered,,,4.010094622447068,"español, españoles"
unladen,discovered,,,4.010094622447068,unladen
amt,discovered,,,4.010094622447068,"amt, amte, amtes, amts"
beak,discovered,,,4.010094622447068,"beak, beaks"
primer,discovered,,,4.010094622447068,"primer, primers"
jakości,discovered,,,4.010094622447068,jakości
ilia,discovered,,,4.010094622447068,"ilia, ilias"
kmo,discovered,,,4.010094622447068,kmo
għall,discovered,,,4.010094622447068,għall
mah,discovered,,,4.010094622447068,"mah, mahs"
vita,discovered,,,4.010094622447068,"vita, vitae"
oli,discovered,,,4.010094622447068,"oli, olie, olis"
oro,discovered,,,4.010094622447068,"oro, oros"
cassi,discovered,,,4.010094622447068,cassis
gaelic,discovered,,,4.010094622447068,gaelic
butter,discovered,,,4.008124059979035,"butter, buttered, butters"
west,discovered,,,4.00680293796322,"west, weste, wests"
brak,discovered,,,4.006589294979893,"brak, braked, braking"
bran,discovered,,,3.994244446073759,"bran, brans"
cultura,discovered,,,3.994244446073759,"cultura, culturas"
sunglass,discovered,,,3.994244446073759,sunglasses
sal,discovered,,,3.994244446073759,"sal, sals"
cheddar,discovered,,,3.994244446073759,cheddar
región,discovered,,,3.994244446073759,región
jacket,discovered,,,3.991866919617763,"jacket, jacketed, jackets"
var,discovered,,,3.99130317623129,"var, vars"
dijon,discovered,,,3.9903889977667384,dijon
milkfat,discovered,,,3.9903889977667384,"milkfat, milkfats"
gestion,discovered,,,3.9893813237774034,"gestion, gestionable, gestione"
flour,discovered,,,3.9865750058931257,"flour, flouring, flours"
agit,discovered,,,3.984055046976632,"agit, agitate, agitation, agitator, agitators"
region,discovered,,,3.9839198934707305,"region, regional, regionalism, regionalisms, regionalization, regione, regioner, regiones, regions"
consist,discovered,,,3.9836089374983947,"consist, consistant, consiste, consisted, consistence, consistencies, consistent, consister, consisting, consists"
proposit,discovered,,,3.9769533445756045,"proposition, propositions"
udstedt,discovered,,,3.9769533445756045,udstedt
leo,discovered,,,3.9769533445756045,"leo, leos"
ausgestellt,discovered,,,3.9769533445756045,ausgestellt
finely,discovered,,,3.9769533445756045,finely
parma,discovered,,,3.9750413477753272,parma
alt,discovered,,,3.971720511227478,"alt, alte, altes"
craiova,discovered,,,3.971720511227478,craiova
despatch,discovered,,,3.971720511227478,"despatch, despatched, despatching"
grass,discovered,,,3.9682201700013673,"grass, grasse, grassed, grasses"
bin,discovered,,,3.967704615867289,"bin, bined, bins"
invok,discovered,,,3.9667232395091716,"invoke, invoked, invokes, invoking"
pleasur,discovered,,,3.9665657798696228,"pleasurable, pleasure, pleasures"
rear,discovered,,,3.965053194606314,"rear, reared, rearing, rears"
valid,discovered,,,3.9649267387479092,"valid, validants, validate, validates, validation, validations, validator, valide, valider, valides, validities"
carbonat,discovered,,,3.964525365373806,carbonated
ministerul,discovered,,,3.964525365373806,ministerul
recapitul,discovered,,,3.964525365373806,"recapitulate, recapitulates, recapitulation, recapitulative"
sozial,discovered,,,3.964525365373806,"sozial, soziale, sozialer, soziales"
carcinogenicity,discovered,,,3.956483731772641,carcinogenicity
undertak,discovered,,,3.9561152564103477,"undertak, undertake, undertaker, undertakers, undertakes, undertaking, undertakings, undertaks"
twentieth,discovered,,,3.955726278058246,twentieth
adjust,discovered,,,3.9554115139591537,"adjust, adjustable, adjusted, adjustement, adjustements, adjuster, adjusters, adjusting, adjustment, adjustments, adjusts"
ski,discovered,,,3.9526845347957145,"ski, skies, skiing, skis"
body,discovered,,,3.9525422610585332,body
twelfth,discovered,,,3.9493356130160517,"twelfth, twelfths"
vine,discovered,,,3.9487979226671044,"vine, vines"
lemon,discovered,,,3.9483057992968815,"lemon, lemons"
cambridg,discovered,,,3.9460513422359966,cambridge
favor,discovered,,,3.9460513422359966,"favor, favorable, favorables, favore, favored, favoring, favors"
chang,discovered,,,3.945081152837074,"chang, change, changed, changes, changing"
time-limit,discovered,,,3.943025330137459,"time-limit, time-limitation, time-limited, time-limiting, time-limits"
continu,discovered,,,3.9429163564913985,"continu, continual, continuance, continuant, continuation, continuations, continue, continued, continuent, continuer, continuers, continues, continuing, continuities, continuou, continuous, continus"
seat,discovered,,,3.9428774970461604,"seat, seated, seating, seats"
ball,discovered,,,3.942698074170646,"ball, balled, balls"
thin,discovered,,,3.9371838111298487,"thin, thinness"
rum,discovered,,,3.9371838111298483,"rum, rums"
bell,discovered,,,3.9371838111298483,"bell, belle, belling, bells"
näidatud,discovered,,,3.9371838111298483,näidatud
veneto,discovered,,,3.9371838111298483,veneto
cognac,discovered,,,3.9371838111298483,cognac
hopper,discovered,,,3.9371838111298483,"hopper, hoppers"
sin,discovered,,,3.9371838111298483,"sin, sins"
dialysi,discovered,,,3.9371838111298483,dialysis
abbreviat,discovered,,,3.937183811129848,"abbreviated, abbreviating"
laden,discovered,,,3.937183811129848,laden
counci,discovered,,,3.937183811129848,counci
lichtenstein,discovered,,,3.937183811129848,lichtenstein
air-condition,discovered,,,3.937183811129848,"air-conditioner, air-conditioners"
verein,discovered,,,3.937183811129848,"verein, vereine"
ossein,discovered,,,3.937183811129848,ossein
asa,discovered,,,3.937183811129848,"asa, asae, asas"
autonom,discovered,,,3.934343130169437,"autonom, autonome, autonomes, autonomic, autonomous"
supplementary,discovered,,,3.9320101136119376,supplementary
slovakia,discovered,,,3.9316070635220157,slovakia
imply,discovered,,,3.9283162800237,"imply, implying"
deck,discovered,,,3.9272414277684096,"deck, decked, decking, decks"
matièr,discovered,,,3.9229186523938706,"matière, matières"
republik,discovered,,,3.9229186523938706,"republik, republike, republikou"
sugar,discovered,,,3.9217331821388033,"sugar, sugared, sugaring, sugars"
zum,discovered,,,3.9211789988894825,zum
customarily,discovered,,,3.9160161562313003,customarily
anilin,discovered,,,3.9160161562313003,aniline
detail,discovered,,,3.915452853765047,"detail, detaile, detailed, detailes, detailing, detailled, details"
greec,discovered,,,3.915100248086652,greece
good,discovered,,,3.91382341695818,"good, goode, goodness, goods"
demers,discovered,,,3.911945453366195,demersal
ism,discovered,,,3.9092605216892107,"ism, isme, ismed, isms"
hong,discovered,,,3.908233930165658,hong
purpl,discovered,,,3.9059363205653264,purple
régulièr,discovered,,,3.9059363205653264,"régulière, régulièrement, régulières"
afternoon,discovered,,,3.9059363205653264,"afternoon, afternoons"
argentin,discovered,,,3.9059363205653264,argentine
impos,discovered,,,3.903242571378729,"imposable, imposant, impose, imposed, imposent, imposer, imposes, imposible, imposing, impositi"
républiqu,discovered,,,3.9000405676286234,"république, républiques"
control,discovered,,,3.898721091838171,"control, controlable, controle, controled, controler, controlers, controles, controling, controll, controllable, controlle, controlled, controller, controllers, controlling, controls"
carryov,discovered,,,3.8961714797639124,"carryover, carryovers"
proof,discovered,,,3.8933445428192823,"proof, proofed, proofing, proofness, proofs"
glove,discovered,,,3.8914026040236873,"glove, gloves"
cherry,discovered,,,3.888576603585035,cherry
retroact,discovered,,,3.8867070956025427,retroactive
skate,discovered,,,3.8853787609834027,"skate, skates"
produc,discovered,,,3.8846359133638315,"produc, produce, produced, producent, producents, producer, producers, produces, producible, producing, producs"
temperatur,discovered,,,3.880004793125888,"temperatur, temperature, temperaturer, temperaturers, temperatures"
duty-fre,discovered,,,3.8775295109612142,duty-free
sicilia,discovered,,,3.8775295109612142,sicilia
moi,discovered,,,3.8775295109612142,"moi, mois, moy"
rabat,discovered,,,3.8775295109612142,rabat
plovdiv,discovered,,,3.8775295109612142,plovdiv
cold,discovered,,,3.874958204919463,"cold, colds"
maximum,discovered,,,3.874260782184851,"maximum, maximums"
rainfal,discovered,,,3.8733868512272815,"rainfall, rainfalls"
officially,discovered,,,3.8731350873760473,officially
efsa,discovered,,,3.872155249684761,"efsa, efsas"
alloi,discovered,,,3.8712895214038254,"alloy, alloyed, alloying, alloys"
modifi,discovered,,,3.870855225834322,"modifiable, modifiant, modifie, modified, modifier, modifiers, modifies"
princ,discovered,,,3.8668769573596724,"princ, prince, princes"
gard,discovered,,,3.8668769573596724,"gard, garde, gardes, garding, gards"
padano,discovered,,,3.8668769573596724,padano
prise,discovered,,,3.8599841285586742,"prise, prises"
efterfølgend,discovered,,,3.8599841285586742,efterfølgende
rilasciato,discovered,,,3.8599841285586742,rilasciato
pêra,discovered,,,3.8599841285586742,pêra
circumvent,discovered,,,3.8565981775687113,"circumvention, circumventions"
scientifiqu,discovered,,,3.855159148397976,"scientifique, scientifiquement, scientifiques"
terr,discovered,,,3.855159148397976,"terr, terre, terres"
contract,discovered,,,3.854290505978728,"contract, contractant, contractants, contracted, contracter, contracting, contraction, contractions, contractive, contracts"
van,discovered,,,3.8533289835094355,"van, vans"
garag,discovered,,,3.851592858713982,"garage, garages, garaging"
chambéry,discovered,,,3.851592858713982,chambéry
arreglo,discovered,,,3.851592858713982,"arreglo, arreglos"
autoclav,discovered,,,3.846673838460197,"autoclav, autoclave, autoclaved, autoclaves, autoclaving"
molten,discovered,,,3.846673838460197,molten
nutmeg,discovered,,,3.846673838460197,"nutmeg, nutmegs"
ram,discovered,,,3.846673838460197,"ram, ramed, rams"
vinho,discovered,,,3.846673838460197,"vinho, vinhos"
selon,discovered,,,3.8434413394362803,selon
savoi,discovered,,,3.8434413394362803,"savoie, savoy"
ovin,discovered,,,3.837085917626547,"ovine, ovines, ovins"
martin,discovered,,,3.835519440419922,"martin, martine, martins"
turkei,discovered,,,3.8351477695545437,"turkey, turkeys"
grain,discovered,,,3.8347835952352822,"grain, grained, graining, grains"
normal,discovered,,,3.828228436441682,"normal, normale, normalement, normales, normalization, normalize, normall, normalment"
sanitair,discovered,,,3.8278175941540193,"sanitaire, sanitaires"
ethoxy-4-hydroxybenzaldehyd,discovered,,,3.8278175941540193,ethoxy-4-hydroxybenzaldehyde
uncitr,discovered,,,3.827817594154019,uncitral
julio,discovered,,,3.827817594154019,julio
minho,discovered,,,3.827817594154019,minho
gospodarki,discovered,,,3.827817594154019,gospodarki
pann,discovered,,,3.827817594154019,"pann, panne, panned, pannes, panning"
written,discovered,,,3.826990315659497,written
standard,discovered,,,3.8254985479925296,"standard, standardation, standarder, standardization, standardize, standardizes, standards"
previou,discovered,,,3.8216998625675913,"previou, previous"
modify,discovered,,,3.821292163546869,"modify, modifying"
invoic,discovered,,,3.8151005921800856,"invoic, invoice, invoiced, invoices, invoicing"
landwirtschaft,discovered,,,3.8130383756437722,"landwirtschaft, landwirtschafts"
situat,discovered,,,3.811890475176957,"situat, situate, situated, situates, situating, situation, situational, situations"
asturia,discovered,,,3.8082879125511924,asturias
receiv,discovered,,,3.8074632309695904,"receiv, receivable, receivables, receive, received, receiver, receivers, receives, receiving"
muita,discovered,,,3.804042329594056,muitas
apricot,discovered,,,3.8017780186835837,"apricot, apricots"
exce,discovered,,,3.7993368084832304,"excee, exceed, exceeds"
latvija,discovered,,,3.7990370107393274,"latvija, latvijas"
salvo,discovered,,,3.7970967466888985,salvo
street,discovered,,,3.7958221583366223,"street, streets"
consign,discovered,,,3.7893083628245017,"consign, consignation, consignations, consigned, consignement, consigner, consigners, consignes, consigning, consignment, consignments, consigns"
raffia,discovered,,,3.785753664547931,raffia
knead,discovered,,,3.785753664547931,"knead, kneaded, kneading"
ostrava,discovered,,,3.785753664547931,ostrava
actividad,discovered,,,3.785753664547931,"actividad, actividades"
degelatinis,discovered,,,3.785753664547931,degelatinised
